PC1,PC2,PC3,PC4,PC5,PC6,type
0.1096149158016496,-0.04649504074231639,-0.1754007321187569,0.046495474724020984,0.029655025915408667,0.14160760304408004,1
-0.15418565520314773,0.07327373238957045,0.07947468317452626,-0.09647077394133405,-0.017350085369650745,-0.04610420849620229,1
0.3394794926676004,0.15066769890987067,0.0060706894868005935,0.14967985978844478,8.160170654790259e-4,-0.15754497198799908,1
0.0509634826967557,-0.18080278683190673,-0.183989430036976,0.3393755757612688,0.18973258872816015,-0.03461157837517323,1
-0.15454569791029746,-0.15911923396145697,-0.25921490943678743,0.1384521451791369,0.11358926736593107,0.19672069495403394,1
-0.33097306257746933,0.0020634880340061786,-0.19991261992432943,-0.022237203696903338,-0.004169146627382397,0.19337885577423625,1
0.1915119081053647,0.0842593847964234,0.09336856962439707,0.10449866966326951,-0.11665337096698766,-0.0915363196997348,1
-0.03688358250222578,-0.16686370460798808,-0.1466764375072288,0.28619479156005545,0.14378812394723706,0.003827977486408303,1
-0.24209069681914,-0.17253703571009665,-0.1254456864012186,0.14902821106459324,0.05051370023957463,0.15587338518110788,1
-0.4220758841763853,0.07337109430088933,-0.20962818638591185,-0.030822606571899308,-0.04389383656767595,0.21187644067717762,1
-0.10501415868633197,0.050972586467780495,-0.03914552958422527,-0.019273183824804356,-0.026792957233182948,0.0667590601335334,1
0.24476569360634562,0.13851227708956215,-0.07480096250470819,0.0784631979402819,-0.11579048065742403,0.05260719651967213,1
0.13885631617414154,-0.1588481096508192,-0.29486843683223796,0.3074449476568859,0.163021882903288,0.10805458952542539,1
-0.21767499771508286,-0.16722218814756523,-0.2559882985568401,0.1710120988340178,0.11518924820604073,0.21954562307452785,1
-0.0653651878766676,0.11294545071170464,-0.30848106163609196,-0.07092703129458415,-0.01674754786998291,0.2695040112227649,1
0.1178542927213092,0.06747095284313255,0.0013867451399537127,-0.017085670079585658,-0.09021334011010675,-0.006844689522736399,1
0.05345954147942773,-0.3043964589914177,-0.3757440234956599,0.45422255476081963,0.20908773751711954,0.20336072129142244,1
-0.2982331123086992,-0.31188044709814045,-0.3921239705963941,0.27440850825944246,0.2131831688139604,0.36110370947147613,1
-0.587827125569776,0.11482365588388639,-0.43459646647714145,-0.06282272621656584,-0.004006457616528451,0.41821180070697095,1
-0.015601212354122818,0.22467514169470948,-0.3970036073229165,-0.09709423327459737,0.07969888273730012,0.27611291833798074,1
0.21819670418622883,-0.17532079811708381,-0.36083849499045717,0.393731021087994,0.07377352550099509,0.30217271347183194,1
-0.09734049953111341,-0.3557340053012289,-0.3962107697042472,0.3005542783770948,0.22699534093652027,0.45066154966049105,1
-0.5632614757280957,0.0963730348109597,-0.3784165098370913,-0.047810460539855326,0.008531079209669896,0.4280660357481425,1
-0.4617269478079812,0.04793227067439314,-0.05652821489807451,0.013351767608085114,-0.016270791179226862,0.15768100713134328,1
0.18508933409314726,-0.3570262457588137,-0.3177292050633749,0.31533949434188,0.2025195216702504,0.5011740132170508,1
-0.36235847654440556,-0.008174439336481583,-0.3102287495191228,-0.02594037000927267,0.09226717398450333,0.42334450568231075,1
-0.36750269600296737,0.08688608418297565,-0.21684609665584328,-0.018493133964495694,0.09425941868559384,0.22632704616075916,1
-0.01921392236659094,-0.17881858996156844,-0.12312412350756252,0.007999415215752403,0.20458496503426682,0.4522778855806828,1
-0.17562165222228138,0.09880547176924127,-0.2572313304072799,-0.04020537193727866,0.16609351491141447,0.2988699479549548,1
0.1689478925169326,0.030701197055919983,0.03422503325262573,-0.08745417171555593,0.06963727309231257,0.08235529313411714,1
-1.3078214030733617,-0.3894155027671545,1.430214270373906,0.17720354767505664,-0.25185135943466186,-0.5482702250423477,1
-1.0619525183125011,-0.18920260317999643,1.2012827730306697,0.08967188349479019,-0.21693323249593702,-0.5179628085561103,1
-0.08095248935706822,-0.07135058058774099,0.16169632623338925,0.010300721259329026,0.09465413887086678,-0.03641744349556238,1
0.04870451600930664,-0.032889115527269815,0.019945784550615714,-0.021682942051762202,0.052695236206233564,0.015665558344033804,1
-0.7266577365444038,-0.06514554764990302,1.0757490139240504,-0.008285163034521432,-0.26242226299053045,-0.47379597184209704,1
-0.4606249254875028,0.04242796210025626,0.4105068883719741,-0.03717003430392817,0.04844224097368305,-0.10855629935928798,1
-0.293067263031672,0.08547349437943935,0.668899955043334,-0.07825955555138465,-0.3077280983089389,-0.29929832000214784,1
-0.6164896250339696,0.002972625642228631,0.8862261205542704,-0.046296752246693,-0.24177453679738248,-0.38208991039434487,1
-0.3214148452564701,0.19183983597092114,0.5535406327302996,-0.1326633472502853,-0.2425693045386421,-0.2564487925131431,1
-0.316671350858493,0.1057746724167895,0.5829761113434571,-0.09955499150984672,-0.3412461179665488,-0.21920381092025842,1
0.03915716986393054,-0.0066252352620168225,0.2775957643490932,-0.021707673631639977,-0.23280749645238255,-0.019203070512187326,1
0.08898475289154549,-0.1383175317326962,-0.1415286305079998,0.046566917346508106,0.09402572920859105,0.15661456986799696,1
-0.36410932591138195,0.08667649573313638,0.7199485270086837,-0.08750241611560206,-0.2587121692324003,-0.3442417188337649,1
0.035730422232729576,0.26813143992333166,0.37024626870963656,-0.11865492704034095,-0.20674672476787925,-0.23444113566052882,1
-0.1439745353127572,0.4717672043359916,1.0938142020621755,-0.23519550291193755,-0.6921696271243645,-0.5661608330323488,1
0.25320025682378194,0.2037218699710953,0.6157808321281671,-0.17309995948461263,-0.5031636257352265,-0.18675618208448835,1
0.8220316609827226,0.34540278696053545,0.5512654010462668,-0.08888027296600585,-0.6329739658810136,0.049613794628535914,1
0.6485833215669228,0.2655124300070918,0.21500015136762973,0.06118072058573088,-0.3061446325934515,0.2331070507506227,1
0.6022133470371551,0.2984187216352648,0.24471168923357303,0.05958419511529909,-0.3623317171409838,0.10831119938414617,1
0.2361391111504152,-0.15094019903299838,-0.14473347744832618,-0.005067582212899297,0.12383840434785652,0.008255430163313354,1
0.4279947885924867,-0.4937110351144926,-0.18931870009342722,-0.26499210164352555,0.2255802737592882,-0.05559994946387697,1
-0.5661281319021478,-0.558195259796357,-0.5691034183134928,0.0206289658213405,0.712410759858977,0.2573308966031272,1
-0.48020035216029444,-0.22962052248227072,-0.4289807442516702,0.07026367972063194,0.550921747666109,0.22082054238877616,1
-0.2341047313142304,0.13188163017023025,0.5502583724171424,-0.08473304155458819,-0.245935677725305,-0.2586180631401572,1
-0.004271603072960808,0.24257929778618725,0.4502142766991463,-0.11350468997741807,-0.29065020709621786,-0.18657472305182193,1
0.21290033506330414,0.2919582917361037,0.6638783299322308,-0.16698618167239937,-0.5463445677001224,-0.21611040725716896,1
0.8642590015960481,0.3277821090376283,0.50869118809254,-0.15050815667384435,-0.5980390918391322,-0.01868923865703449,1
0.9852843727882822,0.40457839958355407,0.43871076295927475,-0.044096756333146525,-0.6114906040560553,0.06679973577005122,1
0.9369636472297255,0.36350960825573103,0.37762961743362655,-0.054502900274274506,-0.548543378970041,-0.00865029555334242,1
0.15550311123178837,-0.08513038429460698,-0.13376575524304754,0.014691826968008168,0.0784087400771671,-0.03493786463230322,1
0.2822235845432808,-0.44530248084683804,-0.16104040597772204,-0.19704244328808984,0.17991819183605143,-0.053372381476274745,1
-0.2596320111695501,-0.3539071202577871,-0.3080891724483384,-0.13073512093123682,0.4864397942763311,0.16864055536019737,1
-0.4063424775292035,0.007180791703422537,-0.05962240633435556,0.021973337362769796,0.22217377454918358,0.1426889630945722,1
0.08303244959143218,0.12288823299702677,-0.088954969770211,-0.011431995338853838,0.028171326043016778,0.03719426397177208,1
-0.13758195446293967,0.053043350915410264,-0.08593533154182723,0.12038658364553453,0.0309582740242749,0.04266453309160455,1
-0.18946208483258734,0.14857341212385738,0.48684403138611065,-0.09025348088074206,-0.2405270397474283,-0.2121042377884617,1
0.18191306422893788,0.24353863418071864,0.20050100923203218,-0.12818335138460407,-0.2224531357592535,-0.08167760090988543,1
0.26843942325628195,0.29480902151277744,0.5444531940983215,-0.15305423101420576,-0.4878800985912535,-0.17236742048573872,1
0.47749452175808044,0.11900159343325842,0.21371441585238096,-0.04237913623324242,-0.28179419448612136,0.04007512221853125,1
1.0731078281454705,0.2901574553115868,0.4175763127238488,-0.10263925038640262,-0.594060888108258,-0.005092758741544424,1
0.650644375457261,-9.180285746624647e-4,0.061664749559177646,-0.03843806087844534,-0.16199298623190558,-0.018390806980787162,1
0.13964692840620688,-0.1910185558755031,-0.12056416888505928,-0.028589910291109934,0.0803481167029719,-0.07520567365330127,1
-0.2100997629262854,-0.4603632150126431,-0.32971093711612365,-0.07120977145506797,0.3800895784400551,0.022588002315275895,1
-0.341925246587556,-0.23074229437973517,-0.21426919516654905,-0.04140732032854406,0.3560223114786537,0.1545949493635582,1
-0.34149885685755516,0.12094874717547686,-0.10714173179462282,0.13145498096391628,0.1280528889733432,0.1885198730617073,1
0.1402232772526832,0.11766509559210143,-0.08234025654523841,-0.030561898391505932,0.017670802717096444,0.03645517211848856,1
-0.05294482932662893,0.04324742517428835,-0.17263597049619087,0.11162679250714395,0.044598402684204265,0.013545501210037496,1
0.01164659112393959,0.15145581669760638,0.3607366710372542,-0.06929140149018491,-0.25134616606185395,-0.16027095045789289,1
0.35529677572247165,0.201577315260738,0.020304978112587073,-0.14322378010599549,-0.17097858883167616,0.0024010655872506934,1
0.3528699993795803,0.20376354648302747,0.15793121779357494,-0.007406293548113692,-0.28750759546228843,0.051885820719240014,1
0.4227577221786988,0.08175376785922464,-0.06486198450411122,0.05804691601309542,-0.13340679036544326,0.13604264172759087,1
0.8003508164752422,0.06528907268337232,0.12251907939701633,-0.07112961798635634,-0.3063251419522934,-0.062161652366913935,1
0.19896911499599404,-0.22955022388199586,-0.046215791590079824,-0.07550137510004451,-0.002737545203583295,-0.12275765469799134,1
-0.4580375083551028,-0.39555299663800053,-0.3915469150917255,0.02708692233306258,0.43867192516284753,0.07020625710455308,1
-0.44247805584344496,-0.32622180399814404,-0.25868783082856284,-0.028507102913276676,0.4387503691142133,0.1898146737566145,1
-0.07924918028720437,-0.21557677057332147,-0.09282373975862485,-0.1302590235898204,0.2757309867988192,0.07444873797053443,1
-0.47959706356437853,0.33846037090033704,-0.21142259482624243,0.4100069223416757,0.060916532879515546,0.10714191086990126,1
-0.007547095046797925,0.0028159799926697213,-0.19806254029570805,0.07694996996245483,0.10828940609546853,0.03952021070795915,1
0.06302520809286646,0.1437854995287899,0.2672214339060447,-0.07781048794422098,-0.18786307506842737,-0.11713477268517411,1
0.20315430865379172,0.14870358196881758,0.11017518861128768,-0.042483628808391405,-0.1805560903183039,-0.018507213426971765,1
0.386066387186778,0.12446180570978603,0.06927430624904658,-0.030061634142981585,-0.2079008101146633,0.03957112460455703,1
0.3102048760494004,-0.07439145990347563,-0.21434619940781507,0.05353067986273153,0.04169299073836122,0.13263205343015244,1
0.6375313288439853,0.04611740675923062,0.047420279874403386,-0.07969060326235271,-0.21931008255202858,-0.05167435374954251,1
0.41911206637728843,-0.15583949350770182,-0.016147595663380223,-0.11647787730579563,-0.0638052777061594,-0.08805098831710353,1
-0.06959291346333979,-0.23735492429175176,-0.2745645610698581,-0.02595160125134873,0.2315623334903165,0.0590230388794784,1
-0.43038949930048687,-0.13433840217312398,-0.2752092736115131,0.06596995977827777,0.3349345722425598,0.19647090044640844,1
-0.22232076063826034,0.005516968878995233,-0.12147105659835633,0.03328123082791895,0.19105307825362255,0.12853100354517197,1
-0.08038404627226008,-0.012140208678969963,-0.1246431625832569,0.0025677530610837486,0.1778989806556206,0.05306280201683845,1
0.2459450759417668,0.1215265785372889,-0.05501906084823344,-0.03806265252871825,-0.032434652042961365,0.020877855694161642,1
-0.04566882741839336,0.05881429331432492,-0.008483077737346316,0.09143122091441648,-0.07886917500472869,0.037470575070361535,1
0.1462122329061893,0.1590164761446419,0.2785398821532574,-0.05416068710070185,-0.2534806486421131,-0.082854120677467,1
0.4096807817003728,0.1978797443556345,0.11528860434008717,-0.04184985409889323,-0.25186808721841564,0.02972544473309579,1
0.44410061049296906,-0.041832915248378746,-0.06999230691998748,0.00917305280831808,-0.0999260105350423,0.04219885785677224,1
0.3909164327057117,-0.14945709334074944,-0.29401168033629504,0.030753483379766793,0.05542172453149606,0.05871913654865188,1
0.3395917879013418,-0.2770687774586172,-0.19624330978641444,-0.08775911538264018,0.04579072668940038,-0.08814142964768257,1
-0.3230548916237482,-0.4118969920205117,-0.4187269728569667,-0.016161817946897944,0.42579136307524185,0.0861618680602927,1
-0.499709577310534,-0.4010931054024584,-0.43272245634993667,0.03724331719531411,0.573351327674632,0.23010521192428712,1
-0.3207018933156802,-9.648050198953135e-4,-0.18022479632821062,0.06989869661229767,0.23970530368267112,0.14944379451299034,1
-0.33269752849878653,0.20786159577656366,-0.1661407173437402,0.266357838159255,0.09420581284360771,0.11135382981114546,1
-0.03281802756772724,0.0671125698856443,9.108554588352098e-4,0.10438202561468937,-0.051303430483959946,-0.002075704691286598,1
0.13359105029368382,0.08457453939367034,0.11925393811325316,-0.020952814779788283,-0.12889958547459976,-0.014076689556992551,1
0.42273007919166317,0.0893521655269258,0.009811971608091049,-0.07526674292046157,-0.1250897255367971,0.03370583268281212,1
0.5962186261678893,0.05124098029319675,0.032022437102297574,-0.042683136035293806,-0.22928822167491766,0.0031874382911118333,1
0.27491148947712124,-0.2613564502040341,-0.30686096552680997,0.022963824456460072,0.13319778817683622,0.02798477918725972,1
0.3246811420924138,-0.2208035643334731,-0.17755619806160666,-0.06049753134804281,-0.005573343484839528,-0.06604395933392918,1
-0.42544505985527387,-0.47844711226849523,-0.4772272605064119,0.012647450903746773,0.5044947459138961,0.0981972188516031,1
-0.5455069919952832,-0.29336575532791337,-0.42608482523508123,0.07184589794099827,0.5285905657772828,0.2556921833383595,1
-0.25953024096477745,0.0076162692386264556,-0.12584723190809594,0.06338710024177951,0.18089272963871691,0.12691057218008583,1
-0.4656123209688114,0.21087899388314493,-0.23869299866637284,0.2977860859383329,0.19483507556047022,0.16260518873277818,1
0.10747479799473028,0.060492711083910404,0.0017586538011582827,0.02023447078801318,-0.039015708377292,-0.005241846502367749,1
0.22953383852075043,0.13180451410478963,-0.06063787033591736,0.03267282306831814,-0.12156423010482915,0.06458019307006355,1
0.727059536139026,0.12471605004869203,-0.5283727459564791,-0.04411180622872161,0.08561121921280893,0.28285888467479103,1
0.3619266495593077,-0.009726050181320018,-0.09236400868879137,-0.01544029237032644,-0.05925010551292512,0.05772352850178189,1
0.23300648461887527,-0.17555038247334392,-0.1935490119475908,0.0033009245758842238,0.06056562443831562,0.025517810308201962,1
-0.033113290632134404,-0.36699472125581056,-0.42448675197772007,0.042538810575946946,0.2927519867988081,0.06227447468598202,1
-0.0877671729232528,-0.2780708335220031,-0.32730833429784173,-0.02056332121334912,0.2864200358160028,0.07552509390345155,1
-0.36955630821446595,-0.14585690401336607,-0.19911350111147869,0.07743348529615869,0.26497066486158366,0.16036078659211284,1
-0.3052206382960173,-0.01807792224438174,-0.1379425613642203,0.09118927468179486,0.19693320911177234,0.1346579670476448,1
-0.20938195659646378,0.10767913285651749,-0.0728492543753852,0.11255244030220206,0.09242367574834277,0.0720152709498291,1
0.07460177824669499,0.04434058138052215,-0.027860769146906782,0.03055099134640301,-0.006348074931209241,0.008088180440989235,1
0.1339861636912934,-0.12803454540479245,-0.46337004700829143,0.04114679850850648,0.3336754585734971,0.2328682685170752,1
0.5824838440029999,0.01895130935316386,0.013244186325602349,-0.04488371559461244,-0.1969051432597462,0.008582962189092158,1
0.28926018003059956,-0.232853316367898,-0.30390993733221755,0.006661836977008618,0.09531868296743831,0.003525656006261829,1
0.015843775986371794,-0.3686153009878023,-0.36154596964627506,0.007091256867076287,0.19133528366134733,-0.02319287217629966,1
-0.2895334017681089,-0.46605646572345377,-0.4178631782576111,-0.012591772775036338,0.3971314052340628,0.0786319867609058,1
-0.8234366316351895,-0.3695762407116852,-0.5195010549438835,0.14033801484423386,0.6613736659217171,0.28422117719899437,1
-0.2890885742246342,-0.002652510613400053,-0.15437045941036429,0.08398255332352028,0.20394091348051205,0.13480656981357872,1
-0.7956174930076041,0.30672677730788495,-0.3705545268722542,0.4643459962489569,0.30709041823613975,0.2539738761970464,1
-0.004239400419547397,0.22101617966091844,0.013531755779263794,0.1814751986308197,-0.15140154622415639,0.02516028047767582,1
0.18175477388866634,-0.08345644031129958,-0.40406763966275194,0.07441959424651665,0.20708567039593956,0.19854192585288888,1
0.23836069316307612,-0.18939876644113593,-0.21064035704551773,-0.010045227848755063,0.06175668062433634,-0.0039966257468888634,1
0.0641183612203994,-0.381415587926051,-0.38955206746810733,-0.015917247064373866,0.2394341844738417,-0.013236112200485012,1
-0.3521626963686128,-0.5108929012091653,-0.5064426173535591,-5.608159718604015e-4,0.5041550206118179,0.1010223989416148,1
-0.5805138481817415,-0.340331042945339,-0.42979456555799056,0.07599585766434248,0.5538544001430943,0.216250455362267,1
-0.7400689324991977,-0.17122740984652865,-0.43812908428852454,0.20690695800051156,0.5509227034290967,0.2569978449378291,1
-0.5238152780617157,0.1775192545732764,-0.24432171251971257,0.28912541549422277,0.2196854592584246,0.16953686725426886,1
-0.09782307999265279,0.10915517200746987,-0.07017892498336095,0.14539809944014098,0.005101670125801665,0.03931037358297018,1
0.39722772794870664,0.026478983237100476,0.011504532282598349,-0.037712025500474845,-0.19890228321274836,0.03279890227601916,1
0.4345043137644884,-0.0058164468699889935,-0.3429292327527471,-0.031164898509049223,0.10040444624956588,0.17217577317012187,1
0.23369595728656511,-0.12350703768401187,-0.12811804606593805,-0.01412438143140728,7.814324180260888e-4,-0.004854309560862436,1
0.042642731512304966,-0.3740137905233514,-0.3315334109535871,-0.040564824504952836,0.23152923906884806,-0.021575595929638963,1
-0.27525302235601784,-0.36216916881360556,-0.39828287849110794,0.017538881594638137,0.33903923469960845,0.08792589719577236,1
-0.506940200092464,-0.24978385153599375,-0.3851628654615795,0.0832682354250637,0.45273173281830376,0.208124635670903,1
-0.6328370657467259,-0.07896651784425143,-0.32909313848419575,0.1937301552441754,0.414474629517801,0.21225615798747044,1
-0.47361495754592126,0.15640943334129034,-0.18333688704382173,0.2658540828384428,0.17301802328747956,0.15173451247560937,1
-0.24298907730823227,0.24711109357852926,-0.08850535332578167,0.2867146325363464,-0.04686998593463411,0.08463627399235671,1
0.3697661324983704,-0.004934817929204772,0.015939201966888417,-0.025598618595016706,-0.18627797780498428,0.03603306191152667,1
0.32481107811673404,-0.11888007907739062,-0.3252005997078543,-0.046362650938753136,0.1449682738649477,0.1075547431117315,1
0.10939624787657902,-0.37841520624399355,-0.40356946934704124,-0.07744037578007988,0.26967891721792037,0.0032969097547866765,1
-0.3076622361315137,-0.4158164465826671,-0.43241045803658,-0.014574776639124244,0.4049637591255494,0.07132416744478821,1
-0.5531245876007399,-0.31818570296990567,-0.4557094336348341,0.08410111054624912,0.5218186971463566,0.2010095457293095,1
-0.6137304904531031,-0.05902647665061187,-0.34269637933844405,0.17984784803392037,0.40925122209590004,0.2074532871116837,1
-0.12268960376965278,0.21416454678396457,-0.16669837334821905,0.18170572448045716,0.07612486352396587,0.11403230429657726,1
-0.3067179157367712,0.23416465731112465,-0.12313589472912831,0.25234098782883396,0.018335840607383958,0.10551654544527239,1
0.06778945538692974,0.18157609541869538,-0.07877862121896306,0.18167809720583805,-0.1994641735610435,0.15372299601717648,1
0.12384293840763363,-0.190355075235403,-0.3148424144385472,-0.08084500523298306,0.20398350845516616,0.05394992032851033,1
-0.40053744034304145,-0.4780399232830242,-0.5569517036385813,-0.0994002479971586,0.5508486864786594,0.051033319361527024,1
-0.48894890114576167,-0.225313648567613,-0.3741636388783594,0.036195943070143725,0.4184569042614715,0.13947650490742464,1
-0.6194197107220009,-0.06079245709839685,-0.3734920673306146,0.1693442678938703,0.40142164065023855,0.19463439384913708,1
-0.4306788091947103,0.14842092015415836,-0.20883143363265025,0.22117505739908264,0.17723137979431192,0.12760859917319342,1
-0.09838876206970326,0.18736672579063698,-0.13092075257997673,0.2104898987005373,-0.02031554464390251,0.09506275213718644,1
0.17592868442437215,0.10612879095715182,0.1087789572603573,0.07690349821126251,-0.25047002340682706,0.039053577172063335,1
0.052354829063800123,-0.129728851323267,-0.31857770339972274,-0.06993668756663352,0.21511048965463597,0.08389027140041763,1
-0.5818644234119573,-0.21695587898699614,-0.47185044447509245,0.030902869090183947,0.47311218893197643,0.12782985394856491,1
-0.5833077265304519,-0.006423191989952186,-0.2952186381882063,0.13820956927084377,0.3056485746682342,0.1272777637551115,1
-0.5691770998389815,0.1319619696629914,-0.24881853130305076,0.22079672561314675,0.22515535802774672,0.13324908327963725,1
-0.10008380322042902,0.17794050006788664,-0.07389069641023031,0.17611228025307918,-0.04129578689149676,0.0637498522864674,1
0.04778876079958676,0.14941688010358034,-0.002745786384919348,0.17469939030547024,-0.19797361871233152,0.10301572082014772,1
0.026392312231728207,-0.04117236051704124,-0.1859916944415153,-0.025887308080437745,0.11974669005822176,0.0648612673734477,1
-0.419483086821788,-0.004547437253682098,-0.37468858309637576,0.0646421696212923,0.3224648509312996,0.09278998811573208,1
-0.33692042847222786,0.12897281266079294,-0.16739011189053676,0.14898525112396827,0.10988395031593783,0.06676627180139214,1
-0.16614816534522134,0.10258327107659528,-0.031268240666698775,0.12982960598532278,-0.01216557841644842,0.038289636447817924,1
0.08922469084672598,0.09031920799077237,0.08871388028347632,0.07745385889087865,-0.17405672066420186,0.03183745962906763,1
-0.32854232960625857,0.06777818705483743,-0.3242468336532809,0.12542470528553712,0.23251080174771782,0.10744979060247353,1
-0.13686883627493587,0.11420871082984235,-0.07292606289150988,0.12047237753398485,-0.004962143308056545,0.05008808176900766,1
0.09049004023493505,0.0781075583030159,0.09941419660975262,0.03307276269949277,-0.1335777489601835,0.007254907250483958,1
